,title_fix,Company,Link,Description,location,work_type,experience,sal_freq,min_sal,max_sal,avg_sal,sal_cat
103,Business Intelligence,        Robert Half Australia,https://au.indeed.com/rc/clk?jk=5dc7b6c55e9708d1&fccid=bc2f0862932e35da&vjs=3,"An exciting opportunity for a Technical Project Manager to join them as they embark on their digital transformation.

An exciting opportunity for a talent Project Manager to join an expanding business transformation team who have multiple projects lined up across the business, improving their technical capabilities. The project manager will be responsible for parts of their Business Intelligence platforms as well as a variety of application and software projects.

The company currently have multiple projects that they are looking to implement from a new ERP system to billings systems, WFM, digital apps and plenty more. A solid understanding of implementing projects like this is needed. Also the company are focusing on the BI capabilities, a solid understanding of MSBI is highly desirable across SQL, SSIS, SSAS and PowerBI.

This is an excellent opportunity to work on a variety of different projects, you will have a solid understanding of the SDLC and JIRA and be working for a global organization.

Your Skills & Experience

6+ years' experience as a Project Manager in a similar environment

Experience working in a lean team environment

Experience working on System /Platform upgrade/implementations experience

Hands on experience with BI tools, especially the MSBI stack (SSIS,SSRS and SSAS)

Excellent understanding of the SLDC

Prince 2 or PMP certified.

Research and analysis; existing applications, system data, business process and constraints.

Jira/ Confluence experience

Understanding of how data and drive a business and worked across data driven projects

Experience with both technical and functional stakeholders

Excellent communication and stakeholder management skills

Be excited by the direction technology can drive towards a business.

Impressive interpersonal skills to work with and contribute to a team environment.

Experience working with PowerBI or other visualization tools.

Willingness to adapt and wear multiple hats

About You

You are ambitious, highly motivated and you bring energy and enthusiasm to a role. Your time management skills are exceptional and you can seamlessly switch between tasks as needs demand. You offer innovative solutions, and have the business insights to know what will work in a commercial environment. You have the confidence to collaborate with business leaders and the natural leadership to mentor and inspire a talented team.

What's on offer?

A challenging and rewarding role that will expand your skill set and advance your career.

A highly energized workplace where excellence and achievement are rewarded.

An innovative and talented team.

Opportunities for professional training and development coupled with ongoing mentoring.

A company that fosters a flexible workplace and encourages work-life balance.

Additional health insurance benefits

We have interview times locked in for this week, this is a permanent role.

Robert Half Ltd is committed to equal opportunity and we value diversity at our company. We do not discriminate on the basis of categories protected under local law.",Location Unknown,Full Time,Senior,year,140000.0,140000.0,140000.0,HBI
104,Business Intelligence,        Perigon Group,https://au.indeed.com/rc/clk?jk=eb3517dc5f80634b&fccid=988e9c7db09eb732&vjs=3,"Eye-catching Australian brand are looking for a Head of Data to undertake transformations of entire division. Take charge of the businesses enterprise data strategy to ensure optimum growth plans.

Role:
Operate as a visionary, with the ability to guide and influence
Inspire performance across the data team to ensure morale, functionality and the business cause is met
Design and implement appropriate data architectures, infrastructure, data ingestion pipelines
Develop a data technology strategy that spans the entire business
manage the team (20+ and develop work force strategy plan to align with the business growth plan
Ensure the team are being used effectively to meet product requirements and deliverables
understand multiple products, partner with technology teams, data insights, search and business units to creates relevant solutions are created and delivered
Seek opportunities to explore how AI implementation can help the business.
Experience with real-time data integration patterns, API technologies and microservices architectures
Technical competencies needed for the role
Commercial data analytics platforms and data visualisations tools
Large scale transformation programs and agile product teams
Evidence of working with big data, cloud, machine learning & AI, Devops, CI/CD
Data modelling
Platform, infrastructure and /or software engineering background
Machine learning, blockchain & AI
Extensive knowledge of different technology architecture platforms and patterns, understanding scale-ability drawbacks etc
Cloud: AWS, Azure, Google Cloud Platform
Candidate background
Several years managing data engineering teams, building data products using modern big data and application tools
The candidate should act with conviction, confidence and inspire leadership throughout the business
Proven experience in building high performing teams, scaling teams to deliver your own strategic work force plan
Delivering technology innovation services
Strong technical skills
Strong leadership skills
Partnership and collaboration skills
Project and program delivery
Clear, concise and effective oral and written communication skills and good analytical skills, specific experience presenting information to executive leadership",Location Unknown,Full Time,Senior,year,220000.0,240000.0,230000.0,HBI
105,Business Intelligence,        Robert Half Australia,https://au.indeed.com/rc/clk?jk=9df0c7b804b1a700&fccid=bc2f0862932e35da&vjs=3,"A market leading organization is looking for a full stack MSBI consultant to join their team.

A national client is looking for a Business Intelligence consultant who excels across the Microsoft stack especially SSIS, SSAS, SSRS, PowerBI to join their team.

The company are continually developing its Business Intelligence capabilities, as well as staying up to date with the latest Microsoft technologies including visualization through PowerBI. The client are very passionate about their Business Intelligence models, they spend the majority of time adding capability into BI than maintaining existing solutions; this covers building new components end to end from design/modelling, ETLs, DWH and cubes.

As well as hands on development, you will also have experience speaking with the business and gathering requirements to do with data. This is an excellent opportunity to combine the skills sets.

Skills Needed:
5+ Years MSBI developer experience (SSIS, SSAS and SSRS)

SQL 2014/2016

Kimball Dimensional modelling is a must

Tabular experience is a must

DAX

PowerBI

Ability to work with large complex sets of data

ETLs, DWH and Cubes

Client facing, so excellent communication skills are a must

Experience across Agile and Waterfall methodologies

Excellent Stakeholder engagement skills

If this sounds like the right role for you, then apply below.

Please send your resume by clicking on the apply button. Your application will be assessed within 3 working days. Please note only shortlisted candidates will be contacted.

Learn more about our Sydney recruitment services: https://www.roberthalf.com.au/sydney",Location Unknown,Full Time,Mid,year,130000.0,130000.0,130000.0,HBI
106,Business Intelligence,        Jenkin Beattie,https://au.indeed.com/rc/clk?jk=15681c9b2abb1840&fccid=9d3baa58a0ec9f4a&vjs=3,"My client is a leading global business intelligence and consulting firm that is expanding across the region. They provide consulting, insights and analytics that assist with their clients decision making. They are a highly prestigious organisation that genuinely employs the best in the market.

As a result of continued growth and further investment in the region, they are looking to recruit an outstanding Business Development Manager to sell into both existing and new clients (Tier 1/2 Banking/Finance, Insurance, Corporates, Government etc).

Key responsibilities:
Selling consulting services as well as insights/analytics solutions into existing and new accounts
Achievement of revenue targets
Internal and external key stakeholder management
Development of strategic business development plans
Commercial and legal contractual negotiations
Key skills required:
Extensive track record of sales achievement, having previously sold data, insights, business intelligence, analytics or risk information/software
You will be a proven hunter and relationship manager with strong conceptual and analytical skills.
Ability to create strategic account and territory development plans
Extremely consultative approach to business development - experience of mid to long sales cycles (varied products and decision makers).
Experience of dealing at multiple levels within clients
This represents an outstanding opportunity to develop your career within a leading insights and analytics business that is growing rapidly across Australia. Excellent potential commission with a completely uncapped plan with multiple kickers and accelerators. Genuine career progression and development awaits for the successful applicant. Please send through your CV to chris.irwin@jenkinbeattie.com",Location Unknown,Full Time,Senior,year,100000.0,100000.0,100000.0,LBI
107,Business Intelligence,        Pulse Recruitment,https://au.indeed.com/rc/clk?jk=1da40d2bbf844fc7&fccid=767cb203d4e63f35&vjs=3,"THE COMPANY

Boasting over 40 years’ of corporate experience with offices in all major markets and an extensive database of research and analytics, this global brand delivers the most comprehensive commercial intelligence solution, unrivalled in the market.

THE ROLE

You will be prospecting from SMB to Enterprise within the FMCG and Consumer Products sectors. Having the emotional intelligence to have complex conversations over the phone and face-to-face and have the confidence to present the solution to multiple buyers. Being naturally inquisitive you will use your driven attitude to sell this information tool.

THE REQUIREMENTS

To be successful in this position you need successfully demonstrated experience in cold-calling to C-level executives.
3+ years’ of B2B new business development
Energetic with a success focused mind
Good tenure
Most of all, you will back yourself as a great sales person!
ON OFFER
$70k - $90k base + super + $130k - $150k OTE uncapped
A commission structure that is extremely lucrative
Full product training and a heavy focus on development and support
Unlimited career progression, possibilities to grow both nationally and internationally
The opportunity to work with a product that is extremely innovative and unique.
Please note that to be considered for this role, you must have full working rights in Australia.",Location Unknown,Full Time,Senior,year,70000.0,90000.0,80000.0,LBI
108,Business Intelligence,None,https://au.indeed.com/rc/clk?jk=51680a2ae26e4dd8&fccid=dd616958bd9ddc12&vjs=3,"Be part of a growing Analytics team with an Australian enterprise Great location & modern office - Sydney CBD Excellent on-going support and employee benefits We have an exciting new opportunity for a BI Reporting Specialist to support strategic program delivery. The BI Reporting Specialist will need to have proven track record in working with stakeholders, be a proactive customer-focused advocate, a team player with Business Intelligence and reporting experience. Key Responsibilities: Provides reporting solutions and responds to report requests across multiple business areas and for complex enterprise wide projects Collaborates with team members and leaders across the organization to identify and understand business problems and processes. Enhances and develops analytical and reporting solutions to solve business problems and extract insights.

Enhances and supports enterprise-wide strategies, processes, and standards for business intelligence and reporting. Delivers complex functional specifications and system design specifications for assigned projects. Essential Skillset: Minimum 3 years in similar role supporting, implementing and delivering analytic reports Solid T-SQL and PL/SQL Visualisation skillset - Tableau, Qlik, Cognos, Excel, Power BI Exposure to AWS, GCP or Azure will be highly regarded Proven stakeholders engagement - both internal and external Excellent communication skills - both verbal and written If you are looking for a change now, click APPLY and get in contact with me, Fei Wong : fwong@siriustechnology.com.au / 02 9270 5292",Location Unknown,Full Time,Mid,year,90000.0,120000.0,105000.0,LBI
109,Business Intelligence,        Jenkin Beattie,https://au.indeed.com/rc/clk?jk=812549e561d55e60&fccid=9d3baa58a0ec9f4a&vjs=3,"My client is a leading BI and Analytics software, consultancy and services provider. They enable organisations to make more informed business decisions that mitigate risk and reduce costs. This organisation has an outstanding reputation and is renowned for industry leading solutions.

As a result of this continued growth, they are looking to recruit an outstanding Account Manager to join the team in Sydney.

As the Account Manager, you will be tasked with managing an existing base of accounts (circa 50) responsible for identifying and closing cross/up sell opportunities.

Key responsibilities:
Cross and up sell into existing account base
Target new business opportunities across the account portfolio.
Achievement of revenue targets (existing and new business)
Internal and external key stakeholder management
Development of strategic account plans
Commercial and legal contractual negotiations
Key skills required:
Extensive track record of sales achievement, having previously sold software/services/analytics/consulting across a broad range of sectors.
You will be a proven hunter and relationship manager with strong conceptual and analytical skills
Ability to create strategic account development plans
Extremely consultative approach to account development - experience of short to long sales cycles (varied products and decision makers).
Experience of dealing at multiple levels with target clients
This represents an outstanding opportunity to develop your career within a leading analytics software business that is growing rapidly across Australia. Genuine career progression and development awaits for the successful applicant. Please send through your CV to chris.irwin@jenkinbeattie.com",Location Unknown,Full Time,Senior,year,100000.0,110000.0,105000.0,LBI
110,Business Analyst,        Robert Half Australia,https://au.indeed.com/rc/clk?jk=b7b4a2434e4a8b24&fccid=bc2f0862932e35da&vjs=3,"Global client seeking talented Technical Business Analyst with expertise in data and business intelligence projects.

This globally recognized client is currently seeking a talented Technical Business Analyst with expertise in delivering data and business intelligence driven projects.

Working within the PMO, this role will see you perform end to end BA activities such as requirement elicitation, functional specifications, technical specs, AS IS TO BE process mapping, testing and support.

Your background would ideally cover exposure to Big Data, Data Mining, BI & Reporting, but this is not essential.

Skill set / Experience needed -

Technical Business Analyst within the Data space

Demonstrated experience in BI and Data Mining (beneficial)

Experience working with complex relational databases (beneficial)

A basic level of SQL / understanding the concepts of BI

Requirement gathering

AS IS TO BE process mapping

Creation of user stories

Document technical / system workflows and process diagrams

Ability to operate across both Agile and Waterfall projects

Proven experience in delivering software development and system improvement projects

Experience in technical and UAT support

Ability to liaise effectively with developers, testers and PMs

Experience working in a fast paced environment / with challenging stakeholders

Ability to work with minimal supervision

If you are a data driven BA, then this is the role for you!

The role will start as a 12 month fixed term contract before moving into a permanent role. You will be joining at the beginning of a 5 year program of work.

Please send your resume by clicking on the apply button. Your application will be assessed within 3 working days. Please note only shortlisted candidates will be contacted.

Learn more about our Sydney recruitment services https://www.roberthalf.com.au/sydney",Location Unknown,Full Time,Mid,year,110000.0,110000.0,110000.0,LBA
111,Business Analyst,        HAYS,https://au.indeed.com/rc/clk?jk=e856416ac270214c&fccid=31670bef3ae6497b&vjs=3,"Senior Business Analyst at a large organisation – health experience essential – North Sydney location
Your new company

A large organisation based in North Sydney looking for a Senior Business Analyst to gather business requirements and document these into a format that can be used through the formal NSW systems procurement process.

Your new role

As an experienced Business Analyst, you will ensure business requirements are met, meeting the required time frame and balancing potentially competing demands of stakeholders to ensure the project objectives are achieved.

What you'll need to succeed

Proven experience within a health organisation, ideally on a procurement project
A demonstrated understanding and experience with Meta Data Systems
Understanding of Systems Development Life Cycle
Demonstrated experience with User Interface Functional Design
Minimum 3 years’ experience working in Data Warehouse or Business Intelligence projects
Experience in NSW Procurement Processes


What you'll get in return

Initial 4-month contract with the possibility of extension - up to $750 per day, dependent on experience

What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call Sian Tillett on (02) 9249 2298 #2223858",Location Unknown,Contract,Senior,day,195000.0,195000.0,195000.0,HBA
112,Business Analyst,        Billigence Pty Ltd,https://au.indeed.com/rc/clk?jk=3221ed2cd1ba9c0c&fccid=a0beeed0bbc618bf&vjs=3,"About us


Passionate about integrity and excellence, Billigence, delivers market-leading Business Intelligence (Big Data, Machine Learning and Natural Language Processing), CRM and Digital Media solutions through a talented team of skilled professionals. Billigence's principal consultants are some of the most sought after experts in their respective disciplines. We deliver efficient and adaptive integrated solutions, consistently exceeding our clients' expectations as we focus on customer centricity throughout our delivery. Billigence’s agile approach enables fast paced delivery utilizing the key partners solutions.

Headquartered in Sydney, Australia, and with offices in London, Prague, Singapore, Billigence has a growing customer base of large corporations across a variety of industries.

Billigence partners with leading edge Business Intelligence and CRM vendors Tableau, Alteryx, Keboola, Snowflake, Cloudera and Salesforce.


ICT Business Analyst

Reporting to the group CTO, you will be part of our international and growing team who is specialising in Business Intelligence Tools. As the ICT Business analyst ,you will be in charge of identifying and communicating with users to formulate and produce a requirements specification to create system and software solutions


Key responsibilities

Conduct business requirements gathering workshops, create user and training documentation
Where necessary design and develop as-is and to-be business process maps, in conjunction with the business subject matter experts
Provide support and guidance as appropriate to members of the project team
Report on status, issues and risks as required
Act as a central reference and information source, providing guidance and assistance in the resolution of issues within the project to contribute to the overall solution
Ensuring technologies are used efficiently, profitably and securely
Evaluating, developing, planning and implementing new systems and infrastructure
Analysing the business requirements to determine their technology needs
Discover and implement new technologies that yield competitive advantage
Supervise, create and manage a system test infrastructure to ensure functionality and efficiency
Develop and implement a detailed project management plan to track progress
Build quality assurance and data protection processes
Use stakeholders’ feedback to inform necessary improvements and adjustments to technology
Key requirements

You are:
Passionate about solving problems and a good listener. You can demonstrate understanding our clients’ needs and deliver solutions in new and innovative ways.
Well versed in BI. Experienced in analytics, data, business intelligence, visualisations and information management.
Adaptable and self-motivated, you thrive on a challenge. You can 'talk tech' when needed but equally engage with C-level executives.
Quick learner. Willingness to learn and stay up to date with the latest BI platforms and technologies.

You have:
Outstanding communication and presentation skills
Experience in technical and solution delivery
Knowledge of and experience in the latest Data Self-service, Big Data and Machine Learning software (latest Europe trends).
Experience in analysing data to draw business-relevant conclusions and in data visualisation techniques and tools
Ability to conduct technological analysis and research
Experience in analysis, implementation and evaluation of ICT systems and their specifications
Knowledge of and experience with the following technologies: Tableau, Snowflake
Please note: Only successful applicants will be contacted.",Location Unknown,Full Time,Mid,year,84000.0,84000.0,84000.0,LBA
113,Data Analyst,        Aginic,https://au.indeed.com/rc/clk?jk=6a41bc08733df06f&fccid=29327489d5f37783&vjs=3,"Aginic is a Business Intelligence (BI), Analytics & Agile coaching company born in 2014. We help some of Australia’s largest government and commercial organisations successfully roll out BI using Agile methodologies to thousands of users. Currently we are the BI partner for over 50 organisations with over 100 staff, totalling over 150,000 BI user licenses.
Aginic is headquartered in Brisbane with over half our ~60 staff are based in SE Queensland. We work up and down the eastern seaboard with current projects in Cairns, Townsville, Toowoomba, Brisbane, Gold Coast, Newcastle, Sydney and Melbourne. We also have semi-fixed presence in Darwin and Adelaide. We are expanding rapidly in the Sydney and Canberra markets and are looking for experienced Data Analytics / Business Intelligence technical managers to support this growth.
Requirements
To be successful in this role ideally you have:
Broad experience deploying analytics / BI to one of the main cloud providers (Azure, AWS, GCP)
Experience with using BI tools such as PowerBI, Tableau and Qlik for analytics and data visualisation.
Experience with using a range of SQL based (SQL Server, MySQL, PostrgreSQL, DB2) and NoSQL based (MongoDB) database management systems
Experience working with structured numerical data as well as unstructured textual data.
Sound knowledge using Python, R or other tools for data analysis and predictive modelling
Confidence with Agile delivery practices
Experience engaging with a variety of stakeholders
Benefits
Our clients are awesome and the work we do has a big impact on a number of industries, particularly healthcare and education.
We are a young, dynamic and quickly growing group of inquisitive minds that come from a diverse set of backgrounds including, engineers, mathematicians, actuaries, accountants, software developers, lean and agile gurus, healthcare professionals and designers.
We invest heavily in learning, research and development and have a ventures business that currently supports a range of exciting products.
We have partnerships in place with some of the world’s leading technology providers including, Google, Microsoft, Qlik, Elastic and Snowflake.

We’re committed to promoting diversity in the workplace and encourage people from all backgrounds to apply. Are you looking to join a high performing, smart and fun team? Apply now!",Location Unknown,Full Time,Senior,year,100000.0,130000.0,115000.0,LDA
114,Data Analyst,        Finite IT,https://au.indeed.com/rc/clk?jk=c4516cdf18560fc1&fccid=8ea6dbf86d77fd6e&vjs=3,"Financial Modelling AnalystLeading professional services organisationAttractive daily rateContract or Perm

The role –

We are seeking a Financial Modelling Analyst with demonstrated knowledge and experience in actuarial analysis and modelling. Reporting to the Manager, the successful candidate will support and assist in the provision of high impact services within our client’s financial modelling function.

The role will involve:

Supporting business decision-making processes such as, capital management, risk management, reinsurance, reserving, and asset liability management.Supporting the development and maintenance of the global finance model, including prioritisation and implementation of proposed model developments, and management of model releases.Contribute to the use of the model for capital allocation, risk appetite monitoring, operational risk modelling, reserving variability analysis, and analysing reinsurance options.Performing validation and ensuring appropriate checks are performed within processes to minimise inaccuracies.Crafting reports and presentations for internal management and regulators.Perform analysis to determine the financial needs of the business.

Who you are:
You will have the following skills/experience:
MUST HAVE: exposure to or working experience with Igloo

Insurance experience is mandatory.VBA, SQL & Access skills an advantageAbility to produce reports and data for technical audiences and senior management.Strong problem solving and analytic skills.Strong communication skills & negotiation skills.

What’s on offer

Working for a leading professional services organisationLong term contract opportunityCompetitive daily rate

What’s next

To be considered for this exciting opportunity please apply online, or for more information please contact Jamie Reilly on 028 243 6821

Who we are

The Finite group is a multi-award winning consultancy recognised across Australia and New Zealand for excellence in recruitment for the technology consultancy space. We have 20 years of year on year success. Our teams specialise in the following areas of technology recruitment (contract and permanent): DevOps | Business Intelligence | Big Data | Analytics | Infrastructure | Engineering |
Job Reference – S32
(JB)43487",Location Unknown,Contract,Mid,day,208000.0,234000.0,221000.0,HDA
115,Data Scientist,        Opus Recruitment Solutions,https://au.indeed.com/rc/clk?jk=e408619f54a01051&fccid=587a90c72514ac83&vjs=3,"About Us:


Working within the research and analytics group, this team has the primary objective of aiding in the operational and internal analytics solutions for the firm. We are a highly established institution with global awards for prestige and performance. This team is responsible for strategic optioning, analytical research, advanced analytics solutions, visualtions and insights for strategic decision making.


About You:

- Come from a research background - MSc - PHD Preferred

3 + years Industry experience as a data scientist, business intelligence analyst or likewise
Experience with Tableau, Power-BI, RShiny
SQL, SSRS, SSIS, Python, R
Outstanding story-telling ability that will leave stakeholders on the edge of their seats
Web technology experience (PHP, HTML, CSS, javascript, JQuery, PHP, d3 etc)


Responsibilities:

Act as a BI and data science wizard, reporting, developing and designing analytics solutions for various stakeholders


The approachability to bring mentorship to the team for the visualisation and reporting

Reporting and presenting to senior stakeholders on findings, reports and dashboards


You'll be a data wrangling master - data extraction, cleansing and modelling in a timely manner


The Head of Data Science wants to place this role ASAP, so if this sounds like you.... why wait? APPLY NOW!",Location Unknown,Full Time,Mid,year,100000.0,120000.0,110000.0,LDS
116,Business Intelligence,        Beatmy Salary,https://au.indeed.com/rc/clk?jk=c5e242cc75cc4e2e&fccid=17f5a16a6178c20d&vjs=3,"Primary skills
IBM Cognos, SQL Server Database, Oracle Database, SQL Server Integration Services, Oracle Business Intelligence, Microsoft Power BI, SAP Business Objects, Database Modelling, Visual Studio
Secondary skills
Communication Skills
Benefits
BONUS
Job description
Working experience on SQL Server Integration services, Microsoft Power BI and SQL Server Database
In-depth knowledge in Database Modelling, IBM Cognos, Oracle Data Integrator and Oracle Database
Strong foundation on SAP Business Objects, Visual Studio and Oracle SQL Developer Data Modeler
Excellent in communication skills and Leadership skills
Message to candidate
CHECK BEFORE YOU APPLY:
Must be eligible to work in AUSTRALIA and no sponsorship will be provided
Proven experience
Fully completed applications
Employer will only accept ‘’completed profile card’’ of BeatMysalary, so kindly sign-in/sign-up and have a profile card completely filled in before applying to the job using the same .
If you need help with completing your application profile cards,reach out to the team on team@beatmysalary.com",Location Unknown,Full Time,Mid,year,35000.0,35000.0,35000.0,LBI
117,Data Analyst,        Jenkin Beattie,https://au.indeed.com/rc/clk?jk=42d7568730165f57&fccid=9d3baa58a0ec9f4a&vjs=3,"My client is a global leading business intelligence & analytics solutions provider which is continuing to grow rapidly across Australia and the region. As a result of continued growth they now require a number of enterprise focused, top performing Account Directors in their Sydney offices.

These roles will be tasked with strategically managing a small portfolio (typically 6/7 accounts) of existing, high value complex key enterprise FSI accounts.

Key responsibilities:
Managing C level relationships within your portfolio of existing enterprise accounts
Solution selling, up-selling and cross-selling, expanding existing relationships and taking conversations deeper and wide
Achievement of quarterly revenue and customer satisfaction targets
Effectively managing internal and external resources to include pre and post sales, marketing, bids and proposals teams
Development of strategic account plans
Responding to RFI's, RFT's, RFP's etc
Commercial and legal contractual negotiations
Key skills required:
Extensive track record of sales excellence and quota/target achievement working as an Account Director, Key Account Manager or Client Executive in the Sydney market, ideally across Telco or Utilities clients, although open to different vertical experience.
Formal sales training and practitioner of Miller Heiman, SPIN, TAS etc
You will be a proven relationship manager and business developer with strong conceptual and analytical skills
Ability to create detailed account and territory development plans
Experience of dealing at multiple levels within clients up to C level
Solution sales experience with the ability to work in a fast paced, high velocity environment
Please send through your CV to Richard@jenkinbeattie.com or call me for a confidential discussion on 0448447779.",Location Unknown,Full Time,Mid,year,150000.0,150000.0,150000.0,HDA
118,Business Intelligence,        Morgan McKinley,https://au.indeed.com/rc/clk?jk=74a6063b10b26cb8&fccid=893f9f3cd9fe4472&vjs=3,"Senior Business Intelligence Analyst

Salary: up to $700 + Super

Location: Sydney, North

My client a leading Australian business based on Sydney's North Shore is currently seeking a Senior Business Intelligence Analyst. To be successful in this role you will need to have experience working in a newly created analytics team, understanding the demands and needs of a business adopting Tableau. This role will involve developing dashboards in Tableau, working with Alteryx to blend data, speaking with challenging senior stakeholders in the business and understanding business requirements. Having strong communication skills in this role is absolutely essential, you will need to be continuously educating and selling the benefits of Analytics to the wider business.

Responsibilities

Design and develop dashboards and visualisations in Tableau;
Work with senior stakeholders to understand requirements and challenge the status quo;
Blend data from disparate sources using Alteryx.
Experience

BSc or MSc in Computer Science, Engineering or other numeric discipline
Expert knowledge of Tableau or other visualisation tool.
SQL / Alteryx / Tableau
To be part of a team of likeminded, data driven, individuals, please apply immediately with an up to date CV. Alternatively to hear more please get in touch Jack on (02) 8986 3139 or jpope@morganmckinley.com.au

SQL / Reporting / Tableau / Visualisations / Analyst / BI / Alteryx / BA / Analytics

Morgan McKinley is acting as an Employment Business in relation to this vacancy.",Location Unknown,Contract,Senior,week,31200.0,41600.0,36400.0,LBI
119,Data Analyst,        Michael Page,https://au.indeed.com/rc/clk?jk=9907bf8590f72dd9&fccid=77087bd1709a8148&vjs=3,"Strong Career Progression

Minutes from Mascot train station

About Our Client
International logistics business who have been in business for over 50 years are looking to expand their finance team with this new hybrid role of Reporting and Analytics, based in Mascot just minutes from the train station.

Job Description
Responsibilities in Reporting:

Provide monthly sales information including statistical and performance indicators to all levels of sales management.
Reporting and analysis of countries revenue performance including variance analysis and commentary.
Prepare monthly and/or quarterly review pack for station reviews and/or national sales meeting.
Liaise with Area sales managers and Segment Managers to prepare accurate detailed, calendarised sales budget for each territory which exceed or match to country budget.
Support all sales channels in the monthly sales reforecast exercise.
Administer CMF/COMET transfers and CMF/COMET alignment.
Manage Global and Regional sales campaigns.
Administer any changes to the database and ensure data integrity and alignment with network products and CREST definition.
Manage Countries incentive plan: write and modify incentive policies, compute monthly commission pay-out and ensure file submitted to Payroll on time.
Responsibilities in Analytics:

Design, develop and build interactive Power BI and/or Tableau dashboard solutions for the commercial reporting.
Work with business stakeholders in understanding the reporting requirements.
Combine data from different sources across numerous database platforms to implement Business Intelligence reporting.
Continuously apply and monitor SQL for database management integrity.
Identify opportunities in automating repetitive manual reports into a dashboard/reporting delivery, by working closely with data analysts.
Lead the activity in transforming business requirements to technical ETL (Extract, Transform, Load) requirements for IT consumption.
Work closely with analysts to help them up skill in dashboard building and visualization(s).
Facilitate communication between the relevant business units, technology teams and support teams to ensure that business solutions are aligned with business objectives.
Work with and advise Regional BI team in developing new data sets through the complex extraction and manipulation of the relevant data from the group systems and using Power BI and/or Tableau.
The Successful Applicant
Must have experience with relational database and use of Power BI and Tableau
Strong analytical and numerical skills
Strong understanding of Data modelling
Extensive experience in SQL, Excel, Tableau and PowerBI are essential
Strong verbal and written communication skills and prime stakeholder management capability
Strong time management and organisation skills, with the ability to multi-task and prioritise your work, whilst working in a fast paced environment
Inquisitive, Creative and Pro-active
3-5 years experience in Analytics/Finance working as analyst reporting or business intelligence analyst
Experience in developing and designing sales performance reports in a large and dynamic sales environment.
What's on Offer
Great opportunity for progression
Gain experience in working with key stake holders
Amazing office culture
Minutes from Mascot train station
Contact:
Perry Jolliffe",Location Unknown,Full Time,Mid,year,80000.0,85000.0,82500.0,LDA
120,Business Intelligence,        Perigon Group,https://au.indeed.com/rc/clk?jk=bbca01c9e105e6ef&fccid=988e9c7db09eb732&vjs=3,"Power BI Developer - MSBI/Azure

Top Tier product company are looking for a experienced Power BI Developer to join a new and expanding Business Intelligence team within the company. This person will work on a range of Power BI projects covering all areas of the company.

Along with a depth and breadth of experience in Power BI development, you should be passionate about how BI can bring about improvements to decision-making across the business. You will need to be organised and efficient in your approach and comfortable with working with a range of people such as project managers, analysts, finance and senior management.

HERE’S YOUR ROLE BROKEN DOWN (NOT ALL OF IT, JUST THE MOST IMPORTANT STUFF!)
Provide support & assistance toward the design and architecture of a maturing Power BI environment
Work with cross-functional teams to define and develop robust data models from complex data sets
Building, testing, delivering & supporting Power BI solutions
Train users on data discovery, report creation and usage
Build strong relationships with key stakeholders through the delivery of consistent & supportable Power BI solutions
Ability to understand the nature of business systems and processes, third party products and data sources
Identify, analyse and interpret trends or patterns in complex data sets and communicate analysis and findings in clear & concise manner

YOU’VE GOT TO HAVE THESE ESSENTIALS TO DO YOUR JOB WELL…
2+ years of experience in analytics, business intelligence, or visualizations/dashboarding
Demonstrable expertise with the Power BI platform & supporting technologies
Good working knowledge of DAX/R
Extensive DB development experience with stored procedures, query tools and scripting, e.g. various versions of SQL (SQL Server, Oracle, Postgres), XML files (internal and external via FTP) direct from Excel
First rate T-SQL skills including creating stored procedures, views, and indexes as well as
performance tuning queries
Data warehouse design and development using multi-dimensional modelling techniques
Experience working within in an Agile environment is highly advantageous
Excellent written and verbal communication skills to form strong working relationships with key internal stakeholders

Desirable
Issue identification, problem solving and analysis
Effectiveness focused
Building and maintaining relationships
Continuous improvement
Ability to analyse and interpret data
Excellent communication and influencing skills
THESE ARE THE PERFORM COMPETENCIES YOU’LL NEED TO SUCCEED IN YOUR ROLE….
Planning & Organisation – Ability to set priorities, goals and time tables to achieve maximum productivity
Drive & Energy – Self–motivated and driven to succeed, focused on results and passionate about the job
Learn and Grow; On-going drive for learning and ability to apply new knowledge and skills
Teamwork & Collaboration – Working collaboratively with a group of people in order to accomplish a task or achieve a goal.
If you are interested please apply.",Location Unknown,Full Time,Mid,year,130000.0,140000.0,135000.0,HBI
